服务区,子集掩码,货箱编号列表,机型,箱数,质量_kg,体积_m3,能耗_kwh,作业时间_s,返航SOC
S001,134,"S001-MED-02,S001-WAT-01,S001-WAT-06",C,3,31.0,0.066,2.0983300531766846,1295.280847221722,0.7377087433529144
S001,135,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-06",C,4,34.0,0.078,2.1244712300416255,1361.280847221722,0.7344410962447968
S001,136,"S001-WAT-02,S001-WAT-06",B,2,28.0,0.054,1.2200661075233499,1148.376461337119,0.6949834731191625
S001,136,"S001-WAT-02,S001-WAT-06",C,2,28.0,0.054,2.0743379147742087,1229.280847221722,0.740707760653224
S001,137,"S001-MED-01,S001-WAT-02,S001-WAT-06",C,3,31.0,0.066,2.0983300531766846,1295.280847221722,0.7377087433529144
S001,138,"S001-MED-02,S001-WAT-02,S001-WAT-06",C,3,31.0,0.066,2.0983300531766846,1295.280847221722,0.7377087433529144
S001,139,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-06",C,4,34.0,0.078,2.1244712300416255,1361.280847221722,0.7344410962447968
S001,140,"S001-WAT-01,S001-WAT-02,S001-WAT-06",C,3,42.0,0.081,2.2061238300702657,1295.280847221722,0.7242345212412168
S001,141,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,142,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,143,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-06",C,5,48.0,0.105,2.2809986530833597,1427.280847221722,0.71487516836458
S001,144,"S001-WAT-03,S001-WAT-06",B,2,28.0,0.054,1.2200661075233499,1148.376461337119,0.6949834731191625
S001,144,"S001-WAT-03,S001-WAT-06",C,2,28.0,0.054,2.0743379147742087,1229.280847221722,0.740707760653224
S001,145,"S001-MED-01,S001-WAT-03,S001-WAT-06",C,3,31.0,0.066,2.0983300531766846,1295.280847221722,0.7377087433529144
S001,146,"S001-MED-02,S001-WAT-03,S001-WAT-06",C,3,31.0,0.066,2.0983300531766846,1295.280847221722,0.7377087433529144
S001,147,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-06",C,4,34.0,0.078,2.1244712300416255,1361.280847221722,0.7344410962447968
S001,148,"S001-WAT-01,S001-WAT-03,S001-WAT-06",C,3,42.0,0.081,2.2061238300702657,1295.280847221722,0.7242345212412168
S001,149,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,150,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,151,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-06",C,5,48.0,0.105,2.2809986530833597,1427.280847221722,0.71487516836458
S001,152,"S001-WAT-02,S001-WAT-03,S001-WAT-06",C,3,42.0,0.081,2.2061238300702657,1295.280847221722,0.7242345212412168
S001,153,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,154,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,155,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-06",C,5,48.0,0.105,2.2809986530833597,1427.280847221722,0.71487516836458
S001,156,"S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-06",C,4,56.0,0.108,2.404547633656105,1361.280847221722,0.6994315457929869
S001,157,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,158,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,159,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-06",C,6,62.0,0.132,2.5206778198290847,1493.280847221722,0.6849152725213644
S001,160,"S001-WAT-04,S001-WAT-06",B,2,28.0,0.054,1.2200661075233499,1148.376461337119,0.6949834731191625
S001,160,"S001-WAT-04,S001-WAT-06",C,2,28.0,0.054,2.0743379147742087,1229.280847221722,0.740707760653224
S001,161,"S001-MED-01,S001-WAT-04,S001-WAT-06",C,3,31.0,0.066,2.0983300531766846,1295.280847221722,0.7377087433529144
S001,162,"S001-MED-02,S001-WAT-04,S001-WAT-06",C,3,31.0,0.066,2.0983300531766846,1295.280847221722,0.7377087433529144
S001,163,"S001-MED-01,S001-MED-02,S001-WAT-04,S001-WAT-06",C,4,34.0,0.078,2.1244712300416255,1361.280847221722,0.7344410962447968
S001,164,"S001-WAT-01,S001-WAT-04,S001-WAT-06",C,3,42.0,0.081,2.2061238300702657,1295.280847221722,0.7242345212412168
S001,165,"S001-MED-01,S001-WAT-01,S001-WAT-04,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,166,"S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,167,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-06",C,5,48.0,0.105,2.2809986530833597,1427.280847221722,0.71487516836458
S001,168,"S001-WAT-02,S001-WAT-04,S001-WAT-06",C,3,42.0,0.081,2.2061238300702657,1295.280847221722,0.7242345212412168
S001,169,"S001-MED-01,S001-WAT-02,S001-WAT-04,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,170,"S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,171,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-06",C,5,48.0,0.105,2.2809986530833597,1427.280847221722,0.71487516836458
S001,172,"S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-06",C,4,56.0,0.108,2.404547633656105,1361.280847221722,0.6994315457929869
S001,173,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,174,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,175,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-06",C,6,62.0,0.132,2.5206778198290847,1493.280847221722,0.6849152725213644
S001,176,"S001-WAT-03,S001-WAT-04,S001-WAT-06",C,3,42.0,0.081,2.2061238300702657,1295.280847221722,0.7242345212412168
S001,177,"S001-MED-01,S001-WAT-03,S001-WAT-04,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,178,"S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,179,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-06",C,5,48.0,0.105,2.2809986530833597,1427.280847221722,0.71487516836458
S001,180,"S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-06",C,4,56.0,0.108,2.404547633656105,1361.280847221722,0.6994315457929869
S001,181,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,182,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,183,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-06",C,6,62.0,0.132,2.5206778198290847,1493.280847221722,0.6849152725213644
S001,184,"S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-06",C,4,56.0,0.108,2.404547633656105,1361.280847221722,0.6994315457929869
S001,185,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,186,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,187,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-06",C,6,62.0,0.132,2.5206778198290847,1493.280847221722,0.6849152725213644
S001,188,"S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-06",C,5,70.0,0.135,2.71985961711914,1427.280847221722,0.6600175478601076
S001,189,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-06",C,6,73.0,0.14700000000000002,2.8121617696174215,1493.280847221722,0.6484797787978223
S001,190,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-06",C,6,73.0,0.14700000000000002,2.8121617696174215,1493.280847221722,0.6484797787978223
S001,191,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-06",C,7,76.0,0.15900000000000003,2.9170261261747217,1559.280847221722,0.6353717342281597
S001,192,"S001-WAT-05,S001-WAT-06",B,2,28.0,0.054,1.2200661075233499,1148.376461337119,0.6949834731191625
S001,192,"S001-WAT-05,S001-WAT-06",C,2,28.0,0.054,2.0743379147742087,1229.280847221722,0.740707760653224
S001,193,"S001-MED-01,S001-WAT-05,S001-WAT-06",C,3,31.0,0.066,2.0983300531766846,1295.280847221722,0.7377087433529144
S001,194,"S001-MED-02,S001-WAT-05,S001-WAT-06",C,3,31.0,0.066,2.0983300531766846,1295.280847221722,0.7377087433529144
S001,195,"S001-MED-01,S001-MED-02,S001-WAT-05,S001-WAT-06",C,4,34.0,0.078,2.1244712300416255,1361.280847221722,0.7344410962447968
S001,196,"S001-WAT-01,S001-WAT-05,S001-WAT-06",C,3,42.0,0.081,2.2061238300702657,1295.280847221722,0.7242345212412168
S001,197,"S001-MED-01,S001-WAT-01,S001-WAT-05,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,198,"S001-MED-02,S001-WAT-01,S001-WAT-05,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,199,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-05,S001-WAT-06",C,5,48.0,0.105,2.2809986530833597,1427.280847221722,0.71487516836458
S001,200,"S001-WAT-02,S001-WAT-05,S001-WAT-06",C,3,42.0,0.081,2.2061238300702657,1295.280847221722,0.7242345212412168
S001,201,"S001-MED-01,S001-WAT-02,S001-WAT-05,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,202,"S001-MED-02,S001-WAT-02,S001-WAT-05,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,203,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-05,S001-WAT-06",C,5,48.0,0.105,2.2809986530833597,1427.280847221722,0.71487516836458
S001,204,"S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-06",C,4,56.0,0.108,2.404547633656105,1361.280847221722,0.6994315457929869
S001,205,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,206,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,207,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-06",C,6,62.0,0.132,2.5206778198290847,1493.280847221722,0.6849152725213644
S001,208,"S001-WAT-03,S001-WAT-05,S001-WAT-06",C,3,42.0,0.081,2.2061238300702657,1295.280847221722,0.7242345212412168
S001,209,"S001-MED-01,S001-WAT-03,S001-WAT-05,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,210,"S001-MED-02,S001-WAT-03,S001-WAT-05,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,211,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-05,S001-WAT-06",C,5,48.0,0.105,2.2809986530833597,1427.280847221722,0.71487516836458
S001,212,"S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-06",C,4,56.0,0.108,2.404547633656105,1361.280847221722,0.6994315457929869
S001,213,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,214,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,215,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-06",C,6,62.0,0.132,2.5206778198290847,1493.280847221722,0.6849152725213644
S001,216,"S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06",C,4,56.0,0.108,2.404547633656105,1361.280847221722,0.6994315457929869
S001,217,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,218,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,219,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06",C,6,62.0,0.132,2.5206778198290847,1493.280847221722,0.6849152725213644
S001,220,"S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06",C,5,70.0,0.135,2.71985961711914,1427.280847221722,0.6600175478601076
S001,221,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06",C,6,73.0,0.14700000000000002,2.8121617696174215,1493.280847221722,0.6484797787978223
S001,222,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06",C,6,73.0,0.14700000000000002,2.8121617696174215,1493.280847221722,0.6484797787978223
S001,223,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06",C,7,76.0,0.15900000000000003,2.9170261261747217,1559.280847221722,0.6353717342281597
S001,224,"S001-WAT-04,S001-WAT-05,S001-WAT-06",C,3,42.0,0.081,2.2061238300702657,1295.280847221722,0.7242345212412168
S001,225,"S001-MED-01,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,226,"S001-MED-02,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,227,"S001-MED-01,S001-MED-02,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,5,48.0,0.105,2.2809986530833597,1427.280847221722,0.71487516836458
S001,228,"S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,4,56.0,0.108,2.404547633656105,1361.280847221722,0.6994315457929869
S001,229,"S001-MED-01,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,230,"S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,231,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,6,62.0,0.132,2.5206778198290847,1493.280847221722,0.6849152725213644
S001,232,"S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,4,56.0,0.108,2.404547633656105,1361.280847221722,0.6994315457929869
S001,233,"S001-MED-01,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,234,"S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,235,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,6,62.0,0.132,2.5206778198290847,1493.280847221722,0.6849152725213644
S001,236,"S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,5,70.0,0.135,2.71985961711914,1427.280847221722,0.6600175478601076
S001,237,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,6,73.0,0.14700000000000002,2.8121617696174215,1493.280847221722,0.6484797787978223
S001,238,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,6,73.0,0.14700000000000002,2.8121617696174215,1493.280847221722,0.6484797787978223
S001,239,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,7,76.0,0.15900000000000003,2.9170261261747217,1559.280847221722,0.6353717342281597
S001,240,"S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,4,56.0,0.108,2.404547633656105,1361.280847221722,0.6994315457929869
S001,241,"S001-MED-01,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,242,"S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,243,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,6,62.0,0.132,2.5206778198290847,1493.280847221722,0.6849152725213644
S001,244,"S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,5,70.0,0.135,2.71985961711914,1427.280847221722,0.6600175478601076
S001,245,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,6,73.0,0.14700000000000002,2.8121617696174215,1493.280847221722,0.6484797787978223
S001,246,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,6,73.0,0.14700000000000002,2.8121617696174215,1493.280847221722,0.6484797787978223
S001,247,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,7,76.0,0.15900000000000003,2.9170261261747217,1559.280847221722,0.6353717342281597
S001,248,"S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,5,70.0,0.135,2.71985961711914,1427.280847221722,0.6600175478601076
S001,249,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,6,73.0,0.14700000000000002,2.8121617696174215,1493.280847221722,0.6484797787978223
S001,250,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,6,73.0,0.14700000000000002,2.8121617696174215,1493.280847221722,0.6484797787978223
S001,251,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06",C,7,76.0,0.15900000000000003,2.9170261261747217,1559.280847221722,0.6353717342281597
S001,256,S001-WAT-07,A,1,14.0,0.027,1.2192098922071886,1190.1757521983359,0.7290644683984026
S001,256,S001-WAT-07,B,1,14.0,0.027,1.0066776428693578,1088.376461337119,0.7483305892826606
S001,256,S001-WAT-07,C,1,14.0,0.027,1.9873345829376692,1163.280847221722,0.7515831771327913
S001,257,"S001-MED-01,S001-WAT-07",A,2,17.0,0.039,1.239997498921291,1250.1757521983359,0.7244450002397131
S001,257,"S001-MED-01,S001-WAT-07",B,2,17.0,0.039,1.0368790954372762,1148.376461337119,0.740780226140681
S001,257,"S001-MED-01,S001-WAT-07",C,2,17.0,0.039,2.0027362727460956,1229.280847221722,0.749657965906738
S001,258,"S001-MED-02,S001-WAT-07",A,2,17.0,0.039,1.239997498921291,1250.1757521983359,0.7244450002397131
S001,258,"S001-MED-02,S001-WAT-07",B,2,17.0,0.039,1.0368790954372762,1148.376461337119,0.740780226140681
S001,258,"S001-MED-02,S001-WAT-07",C,2,17.0,0.039,2.0027362727460956,1229.280847221722,0.749657965906738
S001,259,"S001-MED-01,S001-MED-02,S001-WAT-07",A,3,20.0,0.051000000000000004,1.2640065415603854,1310.1757521983359,0.7191096574310254
S001,259,"S001-MED-01,S001-MED-02,S001-WAT-07",B,3,20.0,0.051000000000000004,1.0736605202870928,1208.376461337119,0.7315848699282268
S001,259,"S001-MED-01,S001-MED-02,S001-WAT-07",C,3,20.0,0.051000000000000004,2.019862376329389,1295.280847221722,0.7475172029588264
S001,260,"S001-WAT-01,S001-WAT-07",B,2,28.0,0.054,1.2200661075233499,1148.376461337119,0.6949834731191625
S001,260,"S001-WAT-01,S001-WAT-07",C,2,28.0,0.054,2.0743379147742087,1229.280847221722,0.740707760653224
S001,261,"S001-MED-01,S001-WAT-01,S001-WAT-07",C,3,31.0,0.066,2.0983300531766846,1295.280847221722,0.7377087433529144
S001,262,"S001-MED-02,S001-WAT-01,S001-WAT-07",C,3,31.0,0.066,2.0983300531766846,1295.280847221722,0.7377087433529144
S001,263,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-07",C,4,34.0,0.078,2.1244712300416255,1361.280847221722,0.7344410962447968
S001,264,"S001-WAT-02,S001-WAT-07",B,2,28.0,0.054,1.2200661075233499,1148.376461337119,0.6949834731191625
S001,264,"S001-WAT-02,S001-WAT-07",C,2,28.0,0.054,2.0743379147742087,1229.280847221722,0.740707760653224
S001,265,"S001-MED-01,S001-WAT-02,S001-WAT-07",C,3,31.0,0.066,2.0983300531766846,1295.280847221722,0.7377087433529144
S001,266,"S001-MED-02,S001-WAT-02,S001-WAT-07",C,3,31.0,0.066,2.0983300531766846,1295.280847221722,0.7377087433529144
S001,267,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-07",C,4,34.0,0.078,2.1244712300416255,1361.280847221722,0.7344410962447968
S001,268,"S001-WAT-01,S001-WAT-02,S001-WAT-07",C,3,42.0,0.081,2.2061238300702657,1295.280847221722,0.7242345212412168
S001,269,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-07",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,270,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-07",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,271,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-07",C,5,48.0,0.105,2.2809986530833597,1427.280847221722,0.71487516836458
S001,272,"S001-WAT-03,S001-WAT-07",B,2,28.0,0.054,1.2200661075233499,1148.376461337119,0.6949834731191625
S001,272,"S001-WAT-03,S001-WAT-07",C,2,28.0,0.054,2.0743379147742087,1229.280847221722,0.740707760653224
S001,273,"S001-MED-01,S001-WAT-03,S001-WAT-07",C,3,31.0,0.066,2.0983300531766846,1295.280847221722,0.7377087433529144
S001,274,"S001-MED-02,S001-WAT-03,S001-WAT-07",C,3,31.0,0.066,2.0983300531766846,1295.280847221722,0.7377087433529144
S001,275,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-07",C,4,34.0,0.078,2.1244712300416255,1361.280847221722,0.7344410962447968
S001,276,"S001-WAT-01,S001-WAT-03,S001-WAT-07",C,3,42.0,0.081,2.2061238300702657,1295.280847221722,0.7242345212412168
S001,277,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-07",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,278,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-07",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,279,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-07",C,5,48.0,0.105,2.2809986530833597,1427.280847221722,0.71487516836458
S001,280,"S001-WAT-02,S001-WAT-03,S001-WAT-07",C,3,42.0,0.081,2.2061238300702657,1295.280847221722,0.7242345212412168
S001,281,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-07",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,282,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-07",C,4,45.0,0.093,2.2419125617660614,1361.280847221722,0.7197609297792423
S001,283,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-07",C,5,48.0,0.105,2.2809986530833597,1427.280847221722,0.71487516836458
S001,284,"S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-07",C,4,56.0,0.108,2.404547633656105,1361.280847221722,0.6994315457929869
S001,285,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-07",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
S001,286,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-07",C,5,59.0,0.12,2.4596685580363125,1427.280847221722,0.6925414302454609
